2010 Education by Immigration status in Washington, race/ethnicity, gender, age 25+, wgtd 2008-10 ACS, SSDAN/U-Mich
5
RaceEth,Gender,AgeEduc,Immentry,EducAll
7,2,5,5,7
NhWhite, Black, Asian, Hispanic, AmIndian, NHOther,NHMulti
Male, Female
25-34,35-44,45-54,55-64,65+
Native,FB<1980,FB80-89,FB90-99,FB00-Current
0-9Yrs,10-12Yrs,HSGrad,SomeColl,CollGrad,Masters,PhD-Prof
0,0,0,0,0,0,0,
0,0,0,31,0,0,0,
0,0,29,24,0,0,0,
0,0,85,152,80,33,19,
0,45,34,521,113,0,68,
0,0,0,86,0,0,0,
40,0,120,58,0,0,0,
0,0,0,166,28,0,0,
0,0,24,86,0,0,0,
0,0,44,121,86,29,0,
0,0,34,57,0,0,0,
0,0,0,0,0,0,0,
0,0,92,0,0,0,0,
0,0,39,0,48,0,0,
34,0,0,152,11,29,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
0,0,0,0,0,0,0,
17,24,30,0,28,0,0,
0,0,0,0,45,0,0,
0,0,0,0,0,0,0,
21,68,0,0,0,0,0,
91,0,0,0,0,0,0,
240,910,3919,5527,3402,313,298,
0,0,0,0,0,0,0,
0,0,65,122,32,0,0,
0,0,0,35,0,28,0,
0,0,37,0,63,79,0,
292,1135,3876,4764,2039,895,142,
0,0,0,49,26,27,19,
0,0,100,33,24,0,0,
0,0,82,0,29,0,0,
25,0,0,62,109,0,18,
219,349,2886,3728,1302,499,102,
0,0,51,273,112,0,30,
0,0,37,229,26,31,0,
0,21,0,0,0,33,0,
38,0,84,15,0,0,0,
188,196,857,2058,681,263,147,
0,0,129,27,96,0,0,
0,0,0,0,24,0,0,
0,0,0,0,0,0,0,
0,0,0,0,27,0,0,
191,132,907,1094,278,266,204,
0,0,0,85,24,59,82,
0,0,0,54,0,0,0,
26,0,0,51,0,0,0,
0,0,21,0,0,0,0,
187,405,2715,5864,3345,815,459,
0,0,36,0,0,0,0,
0,0,26,28,41,0,38,
26,0,0,53,22,32,0,
0,0,136,207,0,29,49,
352,374,2276,5390,2331,803,126,
0,0,36,229,0,19,27,
0,0,26,65,39,0,0,
0,21,47,143,144,212,0,
28,0,35,43,25,35,0,
276,669,1716,4206,1534,705,191,
0,0,120,219,18,19,68,
0,30,105,94,0,0,0,
0,0,0,205,51,0,0,
41,37,23,0,126,0,0,
157,490,1091,2844,897,186,126,
17,0,16,193,158,0,0,
0,13,25,111,0,0,0,
0,0,28,33,0,0,0,
0,0,74,0,0,0,0,
298,372,1688,1461,413,151,29,
31,31,194,22,38,0,38,
27,10,0,77,0,0,0,
24,0,104,39,0,0,0,
0,0,0,0,0,44,0
*****
